group,metric,N,kf_median,interp_median,delta_median,kf_mean,interp_mean,kf_p25,kf_p75,interp_p25,interp_p75,win_rate,tie_rate
all,corr,86,0.547741928836815,0.529744184546295,0.0179977442905208,0.519862269936758,0.466620445904185,0.356390436201973,0.742813112490169,0.257344872761334,0.734920067308694,0.593023255813954,0
all,NSE,86,0.231540909251998,0.155157219019546,0.0763836902324523,0.00604768668707346,-0.815247702233554,0.0595199138485377,0.457651059568918,-0.242849373348848,0.407306533283237,0.63953488372093,0
all,rRMSE,86,87.6615415863718,91.9153238719297,-4.25378228555792,91.5754874863103,112.556701083721,73.6432328543411,96.9782098608447,76.9865865706646,111.482933963787,0.63953488372093,0
all,rB,86,27.0434928443733,32.0273885625237,-4.98389571815047,52.2952224235757,57.7005203917832,11.4006498032621,50.1383545071068,13.9268058007294,64.45953261977,0.476744186046512,0
